Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"B Braun, M Düsterhöft","Noisy politics, quiet technocrats: strategic silence by central banks",2025,"Regulation &Governance","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/rego.70052","https://scholar.google.com/scholar?cites=9756555456804025286&as_sdt=2005&sciodt=2007&hl=en",122,"2026-02-04 17:13:16","","10.1111/rego.70052","",,,,,,2,2.00,1,2,1,"… Our dependent variable is the relative intensity of central bank communication on QE- related topics. Our textual corpus consists of 11,243 speeches delivered by central bank officials …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/rego.70052","https://scholar.google.com/scholar?q=related:xvMz2n4_ZocJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
4,"L Quaglia, A Verdun","Introduction: the new political economy of central banks: reluctant Atlases?",2025,"New Political Economy","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13563467.2025.2504405","https://scholar.google.com/scholar?cites=6711299995637111199&as_sdt=2005&sciodt=2007&hl=en",123,"2026-02-04 17:13:16","","10.1080/13563467.2025.2504405","",,,,,,4,4.00,2,2,1,"After gaining independence from political authorities, the past decades, central banks in most of the Global North and some in the Global South have taken on additional goals, …","https://www.tandfonline.com/doi/pdf/10.1080/13563467.2025.2504405","https://scholar.google.com/scholar?q=related:n9kHvclTI10J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"G Chortareas, F Papailias…","Does Central Bank Talk Matter for Forecasting? Evidence From Speeches of the BoE, ECB, and Fed",2025,"International Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ijfe.3136","",124,"2026-02-04 17:13:16","","10.1002/ijfe.3136","",,,,,,0,0.00,0,3,1,"… Several studies use LDA to quantify textual data on central bank communication. Jegadeesh and Wu (2017) quantified the economic and policy content of the FOMC meetings' minutes …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/ijfe.3136","https://scholar.google.com/scholar?q=related:l9snfA1fTYkJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"R Sekkel, H Stern, X Zhang","Money Talks: How Foreign and Domestic Monetary Policy Communications Move Financial Markets",2025,"","bankofcanada.ca","https://www.bankofcanada.ca/2025/11/staff-working-paper-2025-33/","",125,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,3,1,"… We provide new evidence on the importance of central bank communication—beyond policy rate changes—in shaping financial market outcomes in an open economy. Using a novel …","https://www.bankofcanada.ca/wp-content/uploads/2025/11/swp2025-33.pdf","https://scholar.google.com/scholar?q=related:MjQxuTv_Vi4J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"C Bodea, A Kerner","Can the conservative central banker be a woman?",2025,"Are Central Banks Still Conservative?","elgaronline.com","https://www.elgaronline.com/abstract/book/9781035337576/chapter4.xml","https://scholar.google.com/scholar?cites=6760507371438122394&as_sdt=2005&sciodt=2007&hl=en",126,"2026-02-04 17:13:16","","","",,,,,,1,1.00,1,2,1,"The COVID-19 pandemic upset the global economic order and prompted unprecedented and, at times, wildly gyrating monetary responses. Central banks met the initial reduction in …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5016829","https://scholar.google.com/scholar?q=related:mqX6t6Il0l0J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"K Zhou, B Zhang, J Jiao","Research on the Effectiveness of Central Bank Communication and the Management of Inflation Expectations from the Perspective of Expectations",2025,"Chinese Journal of Management Science","zgglkx.com","https://www.zgglkx.com/EN/abstract/article/1003-207x/19748","",127,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,3,1,"… of central bank communication management in China. While implementing central bank communication as a … of central bank communication in the toolbox of monetary policy regulation. …","","https://scholar.google.com/scholar?q=related:Fj3Vn8adLyUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"J Beckmann, G Ezekoye","Central Bank Interventions in the Foreign Exchange Markets: The Role of Expectations and Media Coverage",,"Available at SSRN 5325924","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5325924","",128,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,,"This study investigates the impact of central bank foreign exchange interventions (FXI) on exchange rate expectations and media narratives for 30 countries covering advanced and …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5325924","https://scholar.google.com/scholar?q=related:tAht87c9DwcJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"V Smirnov, J Klose, L Müller","Do Central Banks Influence Sustainable Investments? An Analysis of Central Bank Speeches on Climate Change in the Euro Area",,"An Analysis of Central Bank Speeches on …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5737542","",129,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,3,,"… Accordingly, we expect that more prominent central bank communication on climate change … findings within the broader context of the evolution of central bank communication over time. …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5737542","https://scholar.google.com/scholar?q=related:_zrClcoo4vUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"LN Ferreira, C Garzeri, D Guillen, A Lima…","The not so quiet revolution: Signal and noise in Fed communication",2025,"","… .sa-saopaulo-1.oci.customer-oci.com","https://grcmlesydpcd.objectstorage.sa-saopaulo-1.oci.customer-oci.com/p/OQwcvnO-c63O08Gc2Kv4OTbJttj5ik60dguiDIyyQ0wuo5SWn-jHOLW9wNbylNqI/n/grcmlesydpcd/b/dtysppobjmntbkp01/o/media/doity/submissoes/artigo-6ec2ac2e6117ad417d3c63e929c8365358dacbe4-arquivo.pdf","https://scholar.google.com/scholar?cites=13578026849840959395&as_sdt=2005&sciodt=2007&hl=en",130,"2026-02-04 17:13:16","PDF","","",,,,,,1,1.00,0,5,1,"… To set the informativeness of central bank communication, we borrow the intuition from mutual information concept from information theory. Therefore, the average informativeness I(π, ˆπ…","https://grcmlesydpcd.objectstorage.sa-saopaulo-1.oci.customer-oci.com/p/OQwcvnO-c63O08Gc2Kv4OTbJttj5ik60dguiDIyyQ0wuo5SWn-jHOLW9wNbylNqI/n/grcmlesydpcd/b/dtysppobjmntbkp01/o/media/doity/submissoes/artigo-6ec2ac2e6117ad417d3c63e929c8365358dacbe4-arquivo.pdf","https://scholar.google.com/scholar?q=related:o498_3rXbrwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
11,"L Leek, S Bischl","How central bank independence shapes monetary policy communication: A Large Language Model application",2025,"European Journal of Political Economy","Elsevier","https://www.sciencedirect.com/science/article/pii/S017626802500028X","https://scholar.google.com/scholar?cites=17358480987945289392&as_sdt=2005&sciodt=2007&hl=en",131,"2026-02-04 17:13:16","HTML","","",,,,,,11,11.00,6,2,1,"Although central bank communication is a core monetary policy and accountability tool for central banks, little is known about what shapes it. This paper develops and tests a theory …","https://www.sciencedirect.com/science/article/pii/S017626802500028X","https://scholar.google.com/scholar?q=related:sMbZRn225fAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"L Dionysopoulos, CA Makridis","Central bank digital currency rhetoric and stablecoin market responses",2025,"Journal of the Royal Statistical …","academic.oup.com","https://academic.oup.com/jrsssa/advance-article-abstract/doi/10.1093/jrsssa/qnaf172/8313998","",132,"2026-02-04 17:13:16","","10.1093/jrsssa/qnaf172/8313998","",,,,,,0,0.00,0,2,1,"… of Canada, People’s Bank of China, and Reserve Bank of India, we can assess whether our findings are robust to a highsignal and globally salient subset of central bank communication…","","https://scholar.google.com/scholar?q=related:75EKdWerjwcJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"L Jurkšas, R Kaminskas","Communication of ECB Governing Council members: Impact on intraday financial markets from media messages",2025,"Journal of Behavioral and Experimental Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S221463502500098X","",133,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,2,1,"The goal of this paper is to determine the heterogeneity in media messages across the ECB Governing Council members, employing the GPT language model, and assess its impact on …","https://www.sciencedirect.com/science/article/pii/S221463502500098X","https://scholar.google.com/scholar?q=related:oi2Fma7IAUMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
31,"M Ahrens, D Erdemlioglu, M McMahon, CJ Neely…","Mind your language: Market responses to central bank speeches",2025,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304407624002720","https://scholar.google.com/scholar?cites=17955615686248068922&as_sdt=2005&sciodt=2007&hl=en",134,"2026-02-04 17:13:16","HTML","","",,,,,,31,31.00,6,5,1,"Central bank communication between meetings often moves markets, but researchers have traditionally paid less attention to it. Using a dataset of US Federal Reserve speeches, we …","https://www.sciencedirect.com/science/article/pii/S0304407624002720","https://scholar.google.com/scholar?q=related:Onc_blUpL_kJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"R Fry-McKibbin, H Genberg, O Karagedikli…","Central Bank Reviews",2025,"","rbnz.govt.nz","https://www.rbnz.govt.nz/-/media/project/sites/rbnz/files/events/2025/economics-conference/day-1/central-bank-reviews.pdf","https://scholar.google.com/scholar?cites=3690862112669216725&as_sdt=2005&sciodt=2007&hl=en",135,"2026-02-04 17:13:16","PDF","","",,,,,,1,1.00,0,4,1,"… on enhancingdecision-making under uncertainty, including issues arising around forecasting and models, monetary policy strategy and scenario analysis, central bank communication …","https://www.rbnz.govt.nz/-/media/project/sites/rbnz/files/events/2025/economics-conference/day-1/central-bank-reviews.pdf","https://scholar.google.com/scholar?q=related:1a-YVImTODMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"AH Lucchetti, DO Cajueiro","A Multi-Dimensional Sentiment Index from Brazilian Central Bank Communication",2025,"Available at SSRN 5457354","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5457354","",136,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,1,"… Our sentiment analysis on central bank communication will follow these dimensions. For factor … day before the first central bank communication we assess, as we will discuss ahead, on …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5457354","https://scholar.google.com/scholar?q=related:jERvXDmYkPMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"АВ Кошкин","К вопросу о роли коммуникации центральных банков в реализации стратегии денежно-кредитной политики",2025,"Теоретическая и прикладная экономика","cyberleninka.ru","https://cyberleninka.ru/article/n/k-voprosu-o-roli-kommunikatsii-tsentralnyh-bankov-v-realizatsii-strategii-denezhno-kreditnoy-politiki","https://scholar.google.com/scholar?cites=16275325813227064770&as_sdt=2005&sciodt=2007&hl=en",137,"2026-02-04 17:13:16","HTML","","",,,,,,1,1.00,1,1,1,"Данное исследование представляет собой комплексный анализ роли коммуникационных стратегий центральных банков в реализации денежно-кредитной политики. …","https://cyberleninka.ru/article/n/k-voprosu-o-roli-kommunikatsii-tsentralnyh-bankov-v-realizatsii-strategii-denezhno-kreditnoy-politiki","https://scholar.google.com/scholar?q=related:wg0lxZiS3eEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
12,"M Jarociński, P Karadi","Disentangling monetary policy, central bank information, and fed response to news shocks",2025,"CEPR Discuss. Pap","peterkaradi.github.io","https://peterkaradi.github.io/website/WorkInProgress/JarocinskiKaradiMPFRNCBI.pdf","https://scholar.google.com/scholar?cites=17431960195189962731&as_sdt=2005&sciodt=2007&hl=en",138,"2026-02-04 17:13:16","PDF","","",,,,,,12,12.00,6,2,1,"… A CBI shock has two components, an underlying economic shock (eg a recent improvement in the health of the financial sector) and the central bank communication about it, which …","https://peterkaradi.github.io/website/WorkInProgress/JarocinskiKaradiMPFRNCBI.pdf","https://scholar.google.com/scholar?q=related:6_cLZXDD6vEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"Y Chen, F Jiang, H Zhang","Central bank green communication and pollution premium: Evidence from China",2025,"Emerging Markets Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S1566014125001438","",139,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,3,1,"We explore the role of central bank communication on green finance policy in shaping pollution premium in the Chinese stock market. To measure the focus of central bank on green …","https://www.sciencedirect.com/science/article/pii/S1566014125001438","https://scholar.google.com/scholar?q=related:yqCkHLIKVOIJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"ŞB YİĞİTBAŞ","MONETARY TRANSMISSION MECHANISM: THE EXPECTATIONS CHANNEL",2025,"Current Finance Studies II","books.google.com","https://books.google.com/books?hl=en&lr=&id=76ClEQAAQBAJ&oi=fnd&pg=PA1&dq=%22central+bank+communication%22&ots=o3SCnk_Y1b&sig=9GVow1rzkGfuN2wrZ8Rqbv0MaDQ","",140,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… (2008) demonstrated that central bank communication can significantly influence financial … Empirical evidence also demonstrates a strong link between central bank communication and …","https://bookchapter.org/kitaplar/Current_Finance_Studies_II.pdf#page=10","https://scholar.google.com/scholar?q=related:y7JbB1ucsVgJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
11,"A Goutsmedt, F Sergi","Redefining scientization: Central banks between science and politics",2025,"Finance and Society","cambridge.org","https://www.cambridge.org/core/journals/finance-and-society/article/redefining-scientization-central-banks-between-science-and-politics/C32D47D0880577CC063D27EC0002E881","https://scholar.google.com/scholar?cites=7616855898911374980&as_sdt=2005&sciodt=2007&hl=en",141,"2026-02-04 17:13:16","","","",,,,,,11,11.00,6,2,1,"… Central bank communication is by nature political and thus strategic, tailored to the audience. Goutsmedt et al. (2025) demonstrate how the level of technicality of the Bank of England …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C32D47D0880577CC063D27EC0002E881/S205959992500007Xa.pdf/redefining_scientization_central_banks_between_science_and_politics.pdf","https://scholar.google.com/scholar?q=related:hH7zjxWCtGkJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"M Chen","Monetary Policy Communication and Household Inflation Expectation Heterogeneity: A Cross-Country Empirical Study Based on Micro Survey Data",2025,"Simen Owen Academic Proceedings Series","simonowenpub.com","http://simonowenpub.com/index.php/SOAPS/article/view/46","",142,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… The core explanatory variable 𝐶𝐶𝐶𝐶𝐶𝐶𝐶𝐶𝑖𝑖 measures the intensity of central bank communication during period t, based on text indicators such as the frequency of official …","http://simonowenpub.com/index.php/SOAPS/article/download/46/43","https://scholar.google.com/scholar?q=related:SgLefIwEbxQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"E Trabelsi","Optimal Transparency With (Out) Central Bank Intervention Under Fragmented Information: A Note",2025,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5963294","",143,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… The design of central bank communication has become a central issue in monetary policy implementation, particularly in economies where private agents' decisions depend heavily on …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5963294","https://scholar.google.com/scholar?q=related:fEcz64Di1L8J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"R BEAUPAIN, S HECK, ML LIÊU","What do press conferences tell us about central bankers sentiment (and why it matters)?",2025,"","efmaefm.org","https://www.efmaefm.org/0EFMAMEETINGS/EFMA%20ANNUAL%20MEETINGS/2025-Greece/papers/ECBtone_Jan25.pdf","",144,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,3,1,"… While the literature on central bank communication covers various central banks around the world, this paper focuses specifically on the ECB press conferences. The ECB’s press …","https://www.efmaefm.org/0EFMAMEETINGS/EFMA%20ANNUAL%20MEETINGS/2025-Greece/papers/ECBtone_Jan25.pdf","https://scholar.google.com/scholar?q=related:QMGsqjdf_ekJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"H Pradana, A Ardianto, A Thaha, K Kasmiarno","Developing a Multifaceted Central Bank Communication Dataset for Natural Language Processing-Driven Economic Analysis",2025,"","sciforum.net","https://sciforum.net/paper/view/23265","",145,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,4,1,"… Central bank communication is a pivotal component in … The efficacy of central bank communication affects market … analyze monetary policy and central bank communication. This …","","https://scholar.google.com/scholar?q=related:2GPAtPBLcK0J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"N Kokonas, M Rousakis, E Smyrniotis","Controlling inflation with central bank news",2025,"European Economic Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S0014292125002260","",146,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,3,1,"… Through this channel, central bank communication influences market expectations about the economic outlook, adding further constraints to the equilibrium and ultimately determining …","https://www.sciencedirect.com/science/article/pii/S0014292125002260","https://scholar.google.com/scholar?q=related:WHLR4gSHhBwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"J Simpartl","Social Media as a Monetary Policy Tool? Evidence from a Survey Experiment",2025,"","ies.fsv.cuni.cz","https://ies.fsv.cuni.cz/sites/default/files/uploads/files/wp_2025_29_B_simpartl.pdf","",147,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,1,1,"… While traditional media reflect the sentiment of central bank communication relatively well (… This paper presents an experimental study on the effects of central bank communication on …","https://ies.fsv.cuni.cz/sites/default/files/uploads/files/wp_2025_29_B_simpartl.pdf","https://scholar.google.com/scholar?q=related:6pEFG-EtxdcJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
7,"DKG de Araujo, N Bokan, FA Comazzi, M Lenza","Word2Prices: embedding central bank communications for inflation prediction",2025,"","econstor.eu","https://www.econstor.eu/handle/10419/322058","https://scholar.google.com/scholar?cites=10868197573715279493&as_sdt=2005&sciodt=2007&hl=en",148,"2026-02-04 17:13:16","BOOK","","",,,,,,7,7.00,2,4,1,"Word embeddings are vectors of real numbers associated with words, designed to capture semantic and syntactic similarity between the words in a corpus of text. We estimate the word …","https://www.econstor.eu/bitstream/10419/322058/1/1921433833.pdf","https://scholar.google.com/scholar?q=related:hb4PchyY05YJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"F Odendahl, K Istrefi, G Sestieri","ECB communication and its impact on financial markets",2025,"Available at SSRN 5414331","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5414331","",149,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,3,1,"This paper introduces the Euro Area Communication Event-Study Database (EACED), a new dataset tracking intraday financial market movements around 304ECB Governing Council …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5414331","https://scholar.google.com/scholar?q=related:i18zjO9CDgwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"T Christiano Silva, K Moriya, R Veyrune","From Text to Quantified Insights: A Large-Scale LLM Analysis of Central Bank Communication",2025,"","econpapers.repec.org","https://econpapers.repec.org/paper/imfimfwpa/2025_2f109.htm","https://scholar.google.com/scholar?cites=12372457743694636453&as_sdt=2005&sciodt=2007&hl=en",150,"2026-02-04 17:13:16","","","",,,,,,1,1.00,0,3,1,"… multilingual dataset of 74,882 documents from 169 central banks spanning 1884 to 2025, this study delivers the most comprehensive empirical analysis of central bank communication …","","https://scholar.google.com/scholar?q=related:pSVzC8TMs6sJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"B Roque Roque","Measuring the tone of central bank communication in Mexico and its effects on inflation expectations",2025,"","repositorio-digital.cide.edu","https://repositorio-digital.cide.edu/handle/11651/6456","",151,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"This thesis investigates the influence of central bank communication on inflation expectations in Mexico. Departing from traditional sentiment analysis methods, this study employs two …","","https://scholar.google.com/scholar?q=related:M_wG9fYwf1sJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"M Haavio, J Heikkinen, P Jalasjoki, J Kilponen…","ECB's evolving communication and policy preferences since 2021 strategy review",2025,"","econstor.eu","https://www.econstor.eu/handle/10419/313643","",152,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,5,1,"We study the evolution of the European Central Bank's (ECB) monetary policy since July 2021, following the adoption of a new strategy and amid a period of volatile inflation. Utilizing …","https://www.econstor.eu/bitstream/10419/313643/1/1919895787.pdf","https://scholar.google.com/scholar?q=related:sAZOMSB2cTwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"P Jakubik, M Petrus","Suriname: Improving Financial Stability, Monetary Policy, and Central Bank Communication",2025,"","<bound method Organization …","","",153,"2026-02-04 17:13:16","CITATION","","",,,,,,0,0.00,0,2,1,"","","https://scholar.google.com/scholar?q=related:i9n5W-V0YUsJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"K Bernoth","Dovish coos or hawkish screech? From central bank talk to economic walk",2025,"","econstor.eu","https://www.econstor.eu/handle/10419/325312","",154,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… Our findings confirm that central bank communication serves as an effective and … Overall, our findings underscore the importance of central bank communication as an independent …","https://www.econstor.eu/bitstream/10419/325312/1/1935510762.pdf","https://scholar.google.com/scholar?q=related:Tb_CXORSKoQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"F Chau, R Deesomsak, R Shaikh","Does Central Bank Communication Influence Prices and Positions of Traders in Commodity Markets?",,"Available at SSRN 5501091","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5501091","",155,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,3,,"… Central bank communication plays a crucial role in shaping market expectations, which can … Overall, our results suggest that central bank communication can strongly influence the …","","https://scholar.google.com/scholar?q=related:jPCexwhmN2AJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"S Grassi","Sentiment Classification of Thai Central Bank Press Releases Using Supervised Learning",2025,"arXiv preprint arXiv:2503.22629","arxiv.org","https://arxiv.org/abs/2503.22629","https://scholar.google.com/scholar?cites=3605840249704793506&as_sdt=2005&sciodt=2007&hl=en",156,"2026-02-04 17:13:16","","","",,,,,,2,2.00,2,1,1,"… central bank communication centers on developed economies, leaving emerging markets less explored. By focusing on the Bank of Thailand, this work offers additional valuable …","https://arxiv.org/pdf/2503.22629?","https://scholar.google.com/scholar?q=related:osV1QJqECjIJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"S Albrizio, A Dizioli, P Simon, Y Zhang","Attention, Please! Listening to the Central Bank in Uncertain Times",2025,"AEA Papers and Proceedings","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/pandp.20251017","",157,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,4,1,"… The model predicts that improved central bank communication strategies, which reduce noise around the central bank signal, will lead to a greater share of firms paying closer attention …","","https://scholar.google.com/scholar?q=related:Di3oEJgRF6AJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"DZE Jones","Ornithologist: Towards Trustworthy"" Reasoning"" about Central Bank Communications",2025,"arXiv preprint arXiv:2505.09083","arxiv.org","https://arxiv.org/abs/2505.09083","https://scholar.google.com/scholar?cites=10919532087478674309&as_sdt=2005&sciodt=2007&hl=en",158,"2026-02-04 17:13:16","","","",,,,,,1,1.00,1,1,1,"… I define 66 topics that are relevant for central bank communication. These topics are further related to higher-level themes (eg “core mandate”, “external sector”) and lower-level phrases …","https://arxiv.org/pdf/2505.09083","https://scholar.google.com/scholar?q=related:hWOlU5T4iZcJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"J Namora, L Macedo","Sentiment and Policy Transmission: Deep Learning Analysis of European Central Bank Communication",,"Available at SSRN 5192898","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5192898","https://scholar.google.com/scholar?cites=14142804272449260600&as_sdt=2005&sciodt=2007&hl=en",159,"2026-02-04 17:13:16","","","",,,,,,1,0.00,1,2,,"This study examines European Central Bank (ECB) communication sentiment using transformer-based natural language processing on 791 speeches. Applying Vector Autoregression …","","https://scholar.google.com/scholar?q=related:OAw3041VRcQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"D Tian, Z Feng, R Jiang","A contrastive deep learning framework for measuring central bank monetary policy scores",2025,"International Journal of Financial …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S242478632550015X","",160,"2026-02-04 17:13:16","","10.1142/S242478632550015X","",,,,,,0,0.00,0,3,1,"… Machine learning and deep learning algorithms have recently been applied to analyze central bank communication texts, thereby providing valuable insights for financial market …","https://www.worldscientific.com/doi/pdf/10.1142/S242478632550015X","https://scholar.google.com/scholar?q=related:RpJYOQdxTjkJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"M Conesa Martinez","The Impact of Central Bank Climate Communication on Green Bonds",2025,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5467960","",161,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… Indeed, these news considerations are increasingly becoming integral to central bank communication strategies. In this paper we study how central bank communication via speeches …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5467960","https://scholar.google.com/scholar?q=related:Z4z2gpCpHNYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
